timestamp,pod,cpu,memory
2026-09-01T11:38:01+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:38:01+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:38:20+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:38:20+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,5m,235Mi
2026-09-01T11:38:20+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,281Mi
2026-09-01T11:38:20+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:38:20+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,278Mi
2026-09-01T11:38:20+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,7m,386Mi
2026-09-01T11:38:20+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,335Mi
2026-09-01T11:38:20+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,352Mi
2026-09-01T11:38:20+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,5m,327Mi
2026-09-01T11:38:20+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,4m,362Mi
2026-09-01T11:38:20+08:00,life-assistant-mysql-596766557b-hl5pf,18m,596Mi
2026-09-01T11:38:20+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:38:20+08:00,life-assistant-order-service-55cc89b84d-74hvv,7m,267Mi
2026-09-01T11:38:20+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,5Mi
2026-09-01T11:38:20+08:00,life-assistant-settlement-service-649b44d76b-hjmml,8m,269Mi
2026-09-01T11:38:20+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:38:38+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:38:38+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:38:38+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,281Mi
2026-09-01T11:38:38+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:38:38+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,278Mi
2026-09-01T11:38:38+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,5m,386Mi
2026-09-01T11:38:38+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,335Mi
2026-09-01T11:38:38+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,352Mi
2026-09-01T11:38:38+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:38:38+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,4m,362Mi
2026-09-01T11:38:38+08:00,life-assistant-mysql-596766557b-hl5pf,16m,596Mi
2026-09-01T11:38:38+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:38:38+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,267Mi
2026-09-01T11:38:38+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,5Mi
2026-09-01T11:38:38+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:38:38+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:38:57+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:38:57+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,3m,235Mi
2026-09-01T11:38:57+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,281Mi
2026-09-01T11:38:57+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:38:57+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,278Mi
2026-09-01T11:38:57+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,5m,386Mi
2026-09-01T11:38:57+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,335Mi
2026-09-01T11:38:57+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,352Mi
2026-09-01T11:38:57+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:38:57+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,8m,363Mi
2026-09-01T11:38:57+08:00,life-assistant-mysql-596766557b-hl5pf,14m,596Mi
2026-09-01T11:38:57+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:38:57+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,267Mi
2026-09-01T11:38:57+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:38:57+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,269Mi
2026-09-01T11:38:57+08:00,life-assistant-user-service-774d699455-2c5dd,6m,284Mi
2026-09-01T11:39:16+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:39:16+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,3m,235Mi
2026-09-01T11:39:16+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,282Mi
2026-09-01T11:39:16+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:39:16+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,279Mi
2026-09-01T11:39:16+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,6m,386Mi
2026-09-01T11:39:16+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,6m,335Mi
2026-09-01T11:39:16+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:39:16+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:39:16+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,5m,363Mi
2026-09-01T11:39:16+08:00,life-assistant-mysql-596766557b-hl5pf,18m,596Mi
2026-09-01T11:39:16+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:39:16+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,267Mi
2026-09-01T11:39:16+08:00,life-assistant-redis-c4fcbf6c-r8mhj,8m,5Mi
2026-09-01T11:39:16+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:39:16+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:39:34+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:39:34+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,3m,235Mi
2026-09-01T11:39:34+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,282Mi
2026-09-01T11:39:34+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:39:34+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,279Mi
2026-09-01T11:39:34+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,6m,386Mi
2026-09-01T11:39:34+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,8m,335Mi
2026-09-01T11:39:34+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:39:34+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:39:34+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,6m,362Mi
2026-09-01T11:39:34+08:00,life-assistant-mysql-596766557b-hl5pf,17m,596Mi
2026-09-01T11:39:34+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:39:34+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,267Mi
2026-09-01T11:39:34+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:39:34+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:39:34+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:39:53+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,31m,254Mi
2026-09-01T11:39:53+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:39:53+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:39:53+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:39:53+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,7m,279Mi
2026-09-01T11:39:53+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,5m,386Mi
2026-09-01T11:39:53+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,335Mi
2026-09-01T11:39:53+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:39:53+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,7m,327Mi
2026-09-01T11:39:53+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,5m,362Mi
2026-09-01T11:39:53+08:00,life-assistant-mysql-596766557b-hl5pf,15m,596Mi
2026-09-01T11:39:53+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:39:53+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,267Mi
2026-09-01T11:39:53+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:39:53+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,269Mi
2026-09-01T11:39:53+08:00,life-assistant-user-service-774d699455-2c5dd,7m,284Mi
2026-09-01T11:40:11+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:40:11+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,6m,235Mi
2026-09-01T11:40:11+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:40:11+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:40:11+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,279Mi
2026-09-01T11:40:11+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,386Mi
2026-09-01T11:40:11+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,336Mi
2026-09-01T11:40:11+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:40:11+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,7m,327Mi
2026-09-01T11:40:11+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,6m,362Mi
2026-09-01T11:40:11+08:00,life-assistant-mysql-596766557b-hl5pf,15m,596Mi
2026-09-01T11:40:11+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:40:11+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,267Mi
2026-09-01T11:40:11+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:40:11+08:00,life-assistant-settlement-service-649b44d76b-hjmml,9m,270Mi
2026-09-01T11:40:11+08:00,life-assistant-user-service-774d699455-2c5dd,4m,284Mi
2026-09-01T11:40:30+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:40:30+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,6m,235Mi
2026-09-01T11:40:30+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:40:30+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:40:30+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,279Mi
2026-09-01T11:40:30+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,386Mi
2026-09-01T11:40:30+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,336Mi
2026-09-01T11:40:30+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:40:30+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,8m,327Mi
2026-09-01T11:40:30+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,4m,363Mi
2026-09-01T11:40:30+08:00,life-assistant-mysql-596766557b-hl5pf,20m,596Mi
2026-09-01T11:40:30+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:40:30+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,267Mi
2026-09-01T11:40:30+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:40:30+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,270Mi
2026-09-01T11:40:30+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:40:48+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,249Mi
2026-09-01T11:40:48+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:40:48+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:40:48+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:40:48+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:40:48+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,386Mi
2026-09-01T11:40:48+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,336Mi
2026-09-01T11:40:48+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:40:48+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:40:48+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,4m,363Mi
2026-09-01T11:40:48+08:00,life-assistant-mysql-596766557b-hl5pf,13m,596Mi
2026-09-01T11:40:48+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:40:48+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,267Mi
2026-09-01T11:40:48+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,5Mi
2026-09-01T11:40:48+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,270Mi
2026-09-01T11:40:48+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:41:07+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:41:07+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:41:07+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,283Mi
2026-09-01T11:41:07+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:41:07+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:41:07+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,386Mi
2026-09-01T11:41:07+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,336Mi
2026-09-01T11:41:07+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:41:07+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:41:07+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,3m,363Mi
2026-09-01T11:41:07+08:00,life-assistant-mysql-596766557b-hl5pf,17m,596Mi
2026-09-01T11:41:07+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:41:07+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,267Mi
2026-09-01T11:41:07+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:41:07+08:00,life-assistant-settlement-service-649b44d76b-hjmml,7m,270Mi
2026-09-01T11:41:07+08:00,life-assistant-user-service-774d699455-2c5dd,4m,284Mi
2026-09-01T11:41:25+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:41:25+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:41:25+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,283Mi
2026-09-01T11:41:25+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:41:25+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:41:25+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,386Mi
2026-09-01T11:41:25+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,336Mi
2026-09-01T11:41:25+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:41:25+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:41:25+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,3m,363Mi
2026-09-01T11:41:25+08:00,life-assistant-mysql-596766557b-hl5pf,17m,596Mi
2026-09-01T11:41:25+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:41:25+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,267Mi
2026-09-01T11:41:25+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:41:25+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,270Mi
2026-09-01T11:41:25+08:00,life-assistant-user-service-774d699455-2c5dd,5m,284Mi
2026-09-01T11:41:44+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:41:44+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,4m,235Mi
2026-09-01T11:41:44+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:41:44+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:41:44+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,9m,279Mi
2026-09-01T11:41:44+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,5m,386Mi
2026-09-01T11:41:44+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,336Mi
2026-09-01T11:41:44+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,5m,351Mi
2026-09-01T11:41:44+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:41:44+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,5m,363Mi
2026-09-01T11:41:44+08:00,life-assistant-mysql-596766557b-hl5pf,17m,596Mi
2026-09-01T11:41:44+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:41:44+08:00,life-assistant-order-service-55cc89b84d-74hvv,8m,267Mi
2026-09-01T11:41:44+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:41:44+08:00,life-assistant-settlement-service-649b44d76b-hjmml,9m,270Mi
2026-09-01T11:41:44+08:00,life-assistant-user-service-774d699455-2c5dd,7m,285Mi
2026-09-01T11:42:03+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:42:03+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:42:03+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:42:03+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:42:03+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,9m,387Mi
2026-09-01T11:42:03+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,4m,336Mi
2026-09-01T11:42:03+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:42:03+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,6m,327Mi
2026-09-01T11:42:03+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,6m,363Mi
2026-09-01T11:42:03+08:00,life-assistant-mysql-596766557b-hl5pf,18m,596Mi
2026-09-01T11:42:03+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:42:03+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,268Mi
2026-09-01T11:42:03+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:42:03+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,270Mi
2026-09-01T11:42:03+08:00,life-assistant-user-service-774d699455-2c5dd,6m,285Mi
2026-09-01T11:42:21+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:42:21+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:42:21+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:42:21+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:42:21+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,5m,387Mi
2026-09-01T11:42:21+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,7m,336Mi
2026-09-01T11:42:21+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:42:21+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:42:21+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,6m,363Mi
2026-09-01T11:42:21+08:00,life-assistant-mysql-596766557b-hl5pf,14m,596Mi
2026-09-01T11:42:21+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:42:21+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,268Mi
2026-09-01T11:42:21+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:42:21+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,270Mi
2026-09-01T11:42:21+08:00,life-assistant-user-service-774d699455-2c5dd,4m,285Mi
2026-09-01T11:42:40+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:42:40+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:42:40+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:42:40+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,279Mi
2026-09-01T11:42:40+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:42:40+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,3m,327Mi
2026-09-01T11:42:40+08:00,life-assistant-mysql-596766557b-hl5pf,16m,596Mi
2026-09-01T11:42:40+08:00,life-assistant-nacos-5995f55965-l7wq6,7m,548Mi
2026-09-01T11:42:40+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,268Mi
2026-09-01T11:42:40+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:42:40+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,270Mi
2026-09-01T11:42:40+08:00,life-assistant-user-service-774d699455-2c5dd,5m,285Mi
2026-09-01T11:42:59+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,3m,248Mi
2026-09-01T11:42:59+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,283Mi
2026-09-01T11:42:59+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:42:59+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,279Mi
2026-09-01T11:42:59+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:42:59+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,5m,327Mi
2026-09-01T11:42:59+08:00,life-assistant-mysql-596766557b-hl5pf,16m,595Mi
2026-09-01T11:42:59+08:00,life-assistant-nacos-5995f55965-l7wq6,7m,548Mi
2026-09-01T11:42:59+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,268Mi
2026-09-01T11:42:59+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:42:59+08:00,life-assistant-settlement-service-649b44d76b-hjmml,9m,270Mi
2026-09-01T11:42:59+08:00,life-assistant-user-service-774d699455-2c5dd,9m,285Mi
2026-09-01T11:43:17+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,6m,248Mi
2026-09-01T11:43:17+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:43:17+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:43:17+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:43:17+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:43:17+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:43:17+08:00,life-assistant-mysql-596766557b-hl5pf,15m,595Mi
2026-09-01T11:43:17+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:43:17+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,268Mi
2026-09-01T11:43:17+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:43:17+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,270Mi
2026-09-01T11:43:17+08:00,life-assistant-user-service-774d699455-2c5dd,4m,285Mi
2026-09-01T11:43:35+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:43:35+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,283Mi
2026-09-01T11:43:35+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:43:35+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:43:35+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,4m,351Mi
2026-09-01T11:43:35+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:43:35+08:00,life-assistant-mysql-596766557b-hl5pf,15m,595Mi
2026-09-01T11:43:35+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:43:35+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,268Mi
2026-09-01T11:43:35+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:43:35+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,271Mi
2026-09-01T11:43:35+08:00,life-assistant-user-service-774d699455-2c5dd,5m,285Mi
2026-09-01T11:43:54+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:43:54+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,284Mi
2026-09-01T11:43:54+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:43:54+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,280Mi
2026-09-01T11:43:54+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,3m,351Mi
2026-09-01T11:43:54+08:00,life-assistant-mysql-596766557b-hl5pf,16m,595Mi
2026-09-01T11:43:54+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:43:54+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,268Mi
